bjt_sutta_code	 bjt_web_code  	 bjt_filename	 bjt_book_id	 bjt_page_num	 bjt_page_offset	 bjt_piṭaka    	 bjt_nikāya    	 bjt_major_section	 bjt_book  	 bjt_minor_section  	 bjt_vagga                	 bjt_sutta
jat 1. 13. 4. 	 kn-jat-1-13-4 	 kn-jat      	          32	           50	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 13. kusanāḷivaggo        	 4. ambajātakaṃ
jat 1. 13. 5. 	 kn-jat-1-13-5 	 kn-jat      	          32	           50	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 13. kusanāḷivaggo        	 5. kaṭāhakajātakaṃ
jat 1. 13. 6. 	 kn-jat-1-13-6 	 kn-jat      	          32	           52	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 13. kusanāḷivaggo        	 6. asilakkhaṇajātakaṃ
jat 1. 13. 7. 	 kn-jat-1-13-7 	 kn-jat      	          32	           52	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 13. kusanāḷivaggo        	 7. kalaṇḍukajātakaṃ
jat 1. 13. 8. 	 kn-jat-1-13-8 	 kn-jat      	          32	           52	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 13. kusanāḷivaggo        	 8. biḷāravatajātakaṃ
jat 1. 13. 9. 	 kn-jat-1-13-9 	 kn-jat      	          32	           52	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 13. kusanāḷivaggo        	 9. aggikajātakaṃ
jat 1. 13. 10.	 kn-jat-1-13-10	 kn-jat      	          32	           52	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 13. kusanāḷivaggo        	 10. kosiyajātakaṃ
jat 1. 14. 1. 	 kn-jat-1-14-1 	 kn-jat      	          32	           54	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 1. asampadānajātakaṃ
jat 1. 14. 2. 	 kn-jat-1-14-2 	 kn-jat      	          32	           54	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 2. pañcagarukajātakaṃ
jat 1. 14. 3. 	 kn-jat-1-14-3 	 kn-jat      	          32	           54	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 3. ghatāsanajātakaṃ
jat 1. 14. 4. 	 kn-jat-1-14-4 	 kn-jat      	          32	           54	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 4. jhānasodhanajātakaṃ
jat 1. 14. 5. 	 kn-jat-1-14-5 	 kn-jat      	          32	           54	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 5. candābhajātakaṃ
jat 1. 14. 6. 	 kn-jat-1-14-6 	 kn-jat      	          32	           56	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 6. suvaṇṇahaṃsajātakaṃ
jat 1. 14. 7. 	 kn-jat-1-14-7 	 kn-jat      	          32	           56	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 7. babbukajātakaṃ
jat 1. 14. 8. 	 kn-jat-1-14-8 	 kn-jat      	          32	           56	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 8. godhajātakaṃ
jat 1. 14. 9. 	 kn-jat-1-14-9 	 kn-jat      	          32	           56	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 9. ubhatobhaṭṭhajātakaṃ
jat 1. 14. 10.	 kn-jat-1-14-10	 kn-jat      	          32	           56	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 14. asampadānavaggo      	 10. kākajātakaṃ
jat 1. 15. 1. 	 kn-jat-1-15-1 	 kn-jat      	          32	           58	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 1. godhajātakaṃ
jat 1. 15. 2. 	 kn-jat-1-15-2 	 kn-jat      	          32	           58	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 2. sigālajātakaṃ
jat 1. 15. 3. 	 kn-jat-1-15-3 	 kn-jat      	          32	           58	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 3. virocanajātakaṃ
jat 1. 15. 4. 	 kn-jat-1-15-4 	 kn-jat      	          32	           58	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 4. naṅguṭṭhajātakaṃ
jat 1. 15. 5. 	 kn-jat-1-15-5 	 kn-jat      	          32	           58	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 5. rādhajātakaṃ
jat 1. 15. 6. 	 kn-jat-1-15-6 	 kn-jat      	          32	           58	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 6. kākajātakaṃ
jat 1. 15. 7. 	 kn-jat-1-15-7 	 kn-jat      	          32	           60	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 7. puppharatajātakaṃ
jat 1. 15. 8. 	 kn-jat-1-15-8 	 kn-jat      	          32	           60	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 8. sigālajātakaṃ
jat 1. 15. 9. 	 kn-jat-1-15-9 	 kn-jat      	          32	           60	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 9. ekapaṇṇajātakaṃ
jat 1. 15. 10.	 kn-jat-1-15-10	 kn-jat      	          32	           60	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 1. ekakanipāto     	 15. kakaṇṭakavaggo       	 10. sañjivajātakaṃ
jat 2. 1. 1.  	 kn-jat-2-1-1  	 kn-jat      	          32	           62	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 1. rājovādajātakaṃ
jat 2. 1. 2.  	 kn-jat-2-1-2  	 kn-jat      	          32	           62	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 2. sigālajātakaṃ
jat 2. 1. 3.  	 kn-jat-2-1-3  	 kn-jat      	          32	           62	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 3. sūkarajātakaṃ
jat 2. 1. 4.  	 kn-jat-2-1-4  	 kn-jat      	          32	           64	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 4. uragajātakaṃ
jat 2. 1. 5.  	 kn-jat-2-1-5  	 kn-jat      	          32	           64	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 5. gaggajātakaṃ
jat 2. 1. 6.  	 kn-jat-2-1-6  	 kn-jat      	          32	           64	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 6. alīnacittajātakaṃ
jat 2. 1. 7.  	 kn-jat-2-1-7  	 kn-jat      	          32	           64	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 7. guṇajātakaṃ
jat 2. 1. 8.  	 kn-jat-2-1-8  	 kn-jat      	          32	           66	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 8. suhanujātakaṃ
jat 2. 1. 9.  	 kn-jat-2-1-9  	 kn-jat      	          32	           66	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 9. morajātakaṃ
jat 2. 1. 10. 	 kn-jat-2-1-10 	 kn-jat      	          32	           68	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 1. daḷhavaggo            	 10. vinīlakajātakaṃ
jat 2. 2. 1.  	 kn-jat-2-2-1  	 kn-jat      	          32	           70	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 1. indasamānagottajātakaṃ
jat 2. 2. 2.  	 kn-jat-2-2-2  	 kn-jat      	          32	           70	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 2. santhavajātakaṃ
jat 2. 2. 3.  	 kn-jat-2-2-3  	 kn-jat      	          32	           70	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 3. susīmajātakaṃ
jat 2. 2. 4.  	 kn-jat-2-2-4  	 kn-jat      	          32	           72	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 4. gijjhajātakaṃ
jat 2. 2. 5.  	 kn-jat-2-2-5  	 kn-jat      	          32	           72	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 5. nakulajātakaṃ
jat 2. 2. 6.  	 kn-jat-2-2-6  	 kn-jat      	          32	           72	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 6. upasāḷhajātakaṃ
jat 2. 2. 7.  	 kn-jat-2-2-7  	 kn-jat      	          32	           72	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 7. samiddhijātakaṃ
jat 2. 2. 8.  	 kn-jat-2-2-8  	 kn-jat      	          32	           74	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 8. sakuṇagghijātakaṃ
jat 2. 2. 9.  	 kn-jat-2-2-9  	 kn-jat      	          32	           74	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 9. arakajātakaṃ
jat 2. 2. 10. 	 kn-jat-2-2-10 	 kn-jat      	          32	           74	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 2. santhavavaggo         	 10. kakaṇṭaka jātakaṃ
jat 2. 3. 1.  	 kn-jat-2-3-1  	 kn-jat      	          32	           76	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 1. kalyāṇadhammajātakaṃ
jat 2. 3. 2.  	 kn-jat-2-3-2  	 kn-jat      	          32	           76	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 2. daddarajātakaṃ
jat 2. 3. 3.  	 kn-jat-2-3-3  	 kn-jat      	          32	           76	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 3. makkaṭajātakaṃ
jat 2. 3. 4.  	 kn-jat-2-3-4  	 kn-jat      	          32	           76	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 4. dutiyamakkaṭajātakaṃ
jat 2. 3. 5.  	 kn-jat-2-3-5  	 kn-jat      	          32	           78	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 5. ādiccupaṭṭhānajātakaṃ
jat 2. 3. 6.  	 kn-jat-2-3-6  	 kn-jat      	          32	           78	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 6. kaḷāyamuṭṭhijātakaṃ
jat 2. 3. 7.  	 kn-jat-2-3-7  	 kn-jat      	          32	           78	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 7. tindukajātakaṃ
jat 2. 3. 8.  	 kn-jat-2-3-8  	 kn-jat      	          32	           80	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 8. kacchapajātakaṃ
jat 2. 3. 9.  	 kn-jat-2-3-9  	 kn-jat      	          32	           80	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 9. satadhammajātakaṃ
jat 2. 3. 10. 	 kn-jat-2-3-10 	 kn-jat      	          32	           80	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 3. kalyāṇadhammavaggo    	 10. duddadajātakaṃ
jat 2. 4. 1.  	 kn-jat-2-4-1  	 kn-jat      	          32	           82	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 1. asadisajātakaṃ
jat 2. 4. 2.  	 kn-jat-2-4-2  	 kn-jat      	          32	           82	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 2. saṅgāmāvacarajātakaṃ
jat 2. 4. 3.  	 kn-jat-2-4-3  	 kn-jat      	          32	           82	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 3. vāḷodakajātakaṃ
jat 2. 4. 4.  	 kn-jat-2-4-4  	 kn-jat      	          32	           82	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 4. giridattajātakaṃ
jat 2. 4. 5.  	 kn-jat-2-4-5  	 kn-jat      	          32	           84	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 5. anabhiratijātakaṃ
jat 2. 4. 6.  	 kn-jat-2-4-6  	 kn-jat      	          32	           84	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 6. dadhivāhanajātakaṃ
jat 2. 4. 7.  	 kn-jat-2-4-7  	 kn-jat      	          32	           84	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 7. catumaṭṭhajātakaṃ
jat 2. 4. 8.  	 kn-jat-2-4-8  	 kn-jat      	          32	           86	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 8. sīhakotthukajātakaṃ
jat 2. 4. 9.  	 kn-jat-2-4-9  	 kn-jat      	          32	           86	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 9. sīhacammajātakaṃ
jat 2. 4. 10. 	 kn-jat-2-4-10 	 kn-jat      	          32	           86	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 4. asadisavaggo          	 10. sīlānisaṃsajātakaṃ
jat 2. 5. 1.  	 kn-jat-2-5-1  	 kn-jat      	          32	           88	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 1. ruhakajātakaṃ
jat 2. 5. 2.  	 kn-jat-2-5-2  	 kn-jat      	          32	           88	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 2. sirikālakaṇṇi jātakaṃ
jat 2. 5. 3.  	 kn-jat-2-5-3  	 kn-jat      	          32	           88	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 3. cullapadumajātakaṃ
jat 2. 5. 4.  	 kn-jat-2-5-4  	 kn-jat      	          32	           90	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 4. maṇicorajātakaṃ
jat 2. 5. 5.  	 kn-jat-2-5-5  	 kn-jat      	          32	           90	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 5. pabbatūpattharajātakaṃ
jat 2. 5. 6.  	 kn-jat-2-5-6  	 kn-jat      	          32	           90	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 6. valāhassajātakaṃ
jat 2. 5. 7.  	 kn-jat-2-5-7  	 kn-jat      	          32	           90	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 7. mittāmittajātakaṃ
jat 2. 5. 8.  	 kn-jat-2-5-8  	 kn-jat      	          32	           92	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 8. rādhajātakaṃ
jat 2. 5. 9.  	 kn-jat-2-5-9  	 kn-jat      	          32	           92	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 9. gahapatijātakaṃ
jat 2. 5. 10. 	 kn-jat-2-5-10 	 kn-jat      	          32	           92	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 5. ruhakavaggo           	 10. sādhusīlajātakaṃ
jat 2. 6. 1.  	 kn-jat-2-6-1  	 kn-jat      	          32	           94	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 1. bandhanāgārajātakaṃ
jat 2. 6. 2.  	 kn-jat-2-6-2  	 kn-jat      	          32	           94	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 2. keḷisīlajātakaṃ
jat 2. 6. 3.  	 kn-jat-2-6-3  	 kn-jat      	          32	           96	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 3. khandhavattajātakaṃ
jat 2. 6. 4.  	 kn-jat-2-6-4  	 kn-jat      	          32	           96	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 4. vīrakajātakaṃ
jat 2. 6. 5.  	 kn-jat-2-6-5  	 kn-jat      	          32	           96	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 5. gaṅgeyyajātakaṃ
jat 2. 6. 6.  	 kn-jat-2-6-6  	 kn-jat      	          32	           96	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 6. kuruṅgamigajātakaṃ
jat 2. 6. 7.  	 kn-jat-2-6-7  	 kn-jat      	          32	           98	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 7. assakajātakaṃ
jat 2. 6. 8.  	 kn-jat-2-6-8  	 kn-jat      	          32	           98	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 8. suṃsumārajātakaṃ
jat 2. 6. 9.  	 kn-jat-2-6-9  	 kn-jat      	          32	           98	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 9. kakkarajātakaṃ
jat 2. 6. 10. 	 kn-jat-2-6-10 	 kn-jat      	          32	           98	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 6. nataṃdaḷhavaggo       	 10. kandagaḷakajātakaṃ
jat 2. 7. 1.  	 kn-jat-2-7-1  	 kn-jat      	          32	          100	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 1. somadatta jātakaṃ
jat 2. 7. 2.  	 kn-jat-2-7-2  	 kn-jat      	          32	          100	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 2. ucchiṭṭhabhattajātakaṃ
jat 2. 7. 3.  	 kn-jat-2-7-3  	 kn-jat      	          32	          100	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 3. bharujātakaṃ
jat 2. 7. 4.  	 kn-jat-2-7-4  	 kn-jat      	          32	          100	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 4. puṇṇanadījātakaṃ
jat 2. 7. 5.  	 kn-jat-2-7-5  	 kn-jat      	          32	          102	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 5. kacchapajātakaṃ
jat 2. 7. 6.  	 kn-jat-2-7-6  	 kn-jat      	          32	          102	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 6. macchajātakaṃ
jat 2. 7. 7.  	 kn-jat-2-7-7  	 kn-jat      	          32	          102	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 7. seggujātakaṃ
jat 2. 7. 8.  	 kn-jat-2-7-8  	 kn-jat      	          32	          104	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 8. kūṭavāṇijajātakaṃ
jat 2. 7. 9.  	 kn-jat-2-7-9  	 kn-jat      	          32	          104	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 9. garahitajātakaṃ
jat 2. 7. 10. 	 kn-jat-2-7-10 	 kn-jat      	          32	          104	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 7. bīraṇatthambhaka vaggo	 10. dhammaddhajajātakaṃ
jat 2. 8. 1.  	 kn-jat-2-8-1  	 kn-jat      	          32	          106	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 1. kāsāvajātakaṃ
jat 2. 8. 2.  	 kn-jat-2-8-2  	 kn-jat      	          32	          106	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 2. cūḷanandiyajātakaṃ
jat 2. 8. 3.  	 kn-jat-2-8-3  	 kn-jat      	          32	          106	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 3. puṭabhattajātakaṃ
jat 2. 8. 4.  	 kn-jat-2-8-4  	 kn-jat      	          32	          108	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 4. kumbhīlajātakaṃ
jat 2. 8. 5.  	 kn-jat-2-8-5  	 kn-jat      	          32	          108	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 5. khantivaṇṇanajātakaṃ
jat 2. 8. 6.  	 kn-jat-2-8-6  	 kn-jat      	          32	          108	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 6. kosiyajātakaṃ
jat 2. 8. 7.  	 kn-jat-2-8-7  	 kn-jat      	          32	          108	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 7. gūthapāṇakajātakaṃ
jat 2. 8. 8.  	 kn-jat-2-8-8  	 kn-jat      	          32	          110	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 8. kāmanītajātakaṃ
jat 2. 8. 9.  	 kn-jat-2-8-9  	 kn-jat      	          32	          110	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 9. palāsijātakaṃ
jat 2. 8. 10. 	 kn-jat-2-8-10 	 kn-jat      	          32	          110	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 8. kāsāvavaggo           	 10. dutiyapalāsijātakaṃ
jat 2. 9. 1.  	 kn-jat-2-9-1  	 kn-jat      	          32	          112	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 9. upāhanavaggo          	 1. upāhanajātakaṃ
jat 2. 9. 2.  	 kn-jat-2-9-2  	 kn-jat      	          32	          112	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 9. upāhanavaggo          	 2. vīṇāthūṇajātakaṃ
jat 2. 9. 3.  	 kn-jat-2-9-3  	 kn-jat      	          32	          112	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 9. upāhanavaggo          	 3. vikaṇṇakajātakaṃ
jat 2. 9. 4.  	 kn-jat-2-9-4  	 kn-jat      	          32	          114	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 9. upāhanavaggo          	 4. asitābhūjātakaṃ
jat 2. 9. 5.  	 kn-jat-2-9-5  	 kn-jat      	          32	          114	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 9. upāhanavaggo          	 5. vacchanakhajātakaṃ
jat 2. 9. 6.  	 kn-jat-2-9-6  	 kn-jat      	          32	          114	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 9. upāhanavaggo          	 6. bakajātakaṃ
jat 2. 9. 7.  	 kn-jat-2-9-7  	 kn-jat      	          32	          114	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 9. upāhanavaggo          	 7. sāketajātakaṃ
jat 2. 9. 8.  	 kn-jat-2-9-8  	 kn-jat      	          32	          116	               0	 suttantapiṭake	 khuddakanikāyo	                  	 jātakapāḷi	 2. dukanipāto      	 9. upāhanavaggo          	 8. ekapadajātakaṃ
