bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_major_section	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta
thag 20. 1. 2.	kn-thag-16-2	kn-thag-11	31	192	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	20. vīsatinipāto		2. pārāsariyattheragāthā
thag 20. 1. 3.	kn-thag-16-3	kn-thag-11	31	194	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	20. vīsatinipāto		3. telakānittheragāthā
thag 20. 1. 4.	kn-thag-16-4	kn-thag-11	31	198	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	20. vīsatinipāto		4. raṭṭhapālattheragāthā
thag 20. 1. 5.	kn-thag-16-5	kn-thag-11	31	202	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	20. vīsatinipāto		5. māluṅkyaputtattheragāthā
thag 20. 1. 6.	kn-thag-16-6	kn-thag-11	31	206	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	20. vīsatinipāto		6. selattheragāthā
thag 20. 1. 7.	kn-thag-16-7	kn-thag-11	31	210	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	20. vīsatinipāto		7. bhaddiyattheragāthā
thag 20. 1. 8.	kn-thag-16-8	kn-thag-11	31	214	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	20. vīsatinipāto		8. aṅgulimālattheragāthā
thag 20. 1. 9.	kn-thag-16-9	kn-thag-11	31	218	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	20. vīsatinipāto		9. anuruddhattheragāthā
thag 20. 1. 10.	kn-thag-16-10	kn-thag-11	31	222	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	20. vīsatinipāto		10. pārāsariyattheragāthā
thag 30. 1. 1.	kn-thag-17-1	kn-thag-11	31	228	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	30. tiṃsatinipāto		1. phussattheragāthā
thag 30. 1. 2.	kn-thag-17-2	kn-thag-11	31	234	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	30. tiṃsatinipāto		2. sāriputtattheragāthā
thag 30. 1. 3.	kn-thag-17-3	kn-thag-11	31	240	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	30. tiṃsatinipāto		3. ānandattheragāthā
thag 40. 1. 1.	kn-thag-18-1	kn-thag-11	31	248	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	40. cattālīsanipāto		1. mahākassapattheragāthā
thag 50. 1. 1.	kn-thag-19-1	kn-thag-11	31	260	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	50. paññāsanipāto		1. tālapuṭattheragāthā
thag 60. 1. 1.	kn-thag-20-1	kn-thag-11	31	272	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	60. saṭṭhinipāto		1. mahāmoggallānattheragāthā
thag 70. 1. 1.	kn-thag-21-1	kn-thag-11	31	286	0	suttantapiṭake	khuddakanikāyo		theragāthāpāḷi	70. mahānipāto		1. vaṅgīsattheragāthā
