bjt_sutta_code   	 bjt_web_code	 bjt_filename	 bjt_book_id	 bjt_page_num	 bjt_page_offset	 bjt_piṭaka    	 bjt_nikāya     	 bjt_major_section	 bjt_book	 bjt_minor_section                	 bjt_vagga                	 bjt_sutta
1. 10. 9         	 an-1-10-9   	 an-1        	          22	           34	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 9.
1. 10. 10        	 an-1-10-10  	 an-1        	          22	           34	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 10.
1. 10. 11        	 an-1-10-11  	 an-1        	          22	           34	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 11.
1. 10. 12        	 an-1-10-12  	 an-1        	          22	           34	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 12.
1. 10. 13        	 an-1-10-13  	 an-1        	          22	           36	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 13.
1. 10. 14        	 an-1-10-14  	 an-1        	          22	           36	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 14.
1. 10. 15        	 an-1-10-15  	 an-1        	          22	           36	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 15.
1. 10. 16        	 an-1-10-16  	 an-1        	          22	           36	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 16.
1. 10. 17        	 an-1-10-17  	 an-1        	          22	           36	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 17.
1. 10. 18        	 an-1-10-18  	 an-1        	          22	           36	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 18.
1. 10. 19        	 an-1-10-19  	 an-1        	          22	           36	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 19.
1. 10. 20        	 an-1-10-20  	 an-1        	          22	           38	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 20.
1. 10. 21-30     	 an-1-10-21  	 an-1        	          22	           38	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 21-30.
1. 10. 31        	 an-1-10-22  	 an-1        	          22	           38	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 31.
1. 10. 32        	 an-1-10-23  	 an-1        	          22	           38	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 32.
1. 10. 33        	 an-1-10-24  	 an-1        	          22	           38	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 33.
1. 10. 34-42     	 an-1-10-25  	 an-1        	          22	           40	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 10. ajjhattikavaggo      	 1. 10. 34-42.
1. 11. 1         	 an-1-11-1   	 an-1        	          22	           40	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 11. adhammavaggo         	 1. 11. 1.
1. 11. 2-10      	 an-1-11-2   	 an-1        	          22	           40	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 11. adhammavaggo         	 1. 11. 2-10.
1. 12. 1-10      	 an-1-12-1   	 an-1        	          22	           42	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 12. anāpattivaggo        	 1. 12. 1-10.
1. 12. 11-20     	 an-1-12-2   	 an-1        	          22	           42	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 12. anāpattivaggo        	 1. 12. 11-20.
1. 13. 1         	 an-1-13-1   	 an-1        	          22	           42	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 13. ekapuggalavaggo      	 1. 13. 1.
1. 13. 2         	 an-1-13-2   	 an-1        	          22	           44	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 13. ekapuggalavaggo      	 1. 13. 2.
1. 13. 3         	 an-1-13-3   	 an-1        	          22	           44	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 13. ekapuggalavaggo      	 1. 13. 3.
1. 13. 4         	 an-1-13-4   	 an-1        	          22	           44	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 13. ekapuggalavaggo      	 1. 13. 4.
1. 13. 5-13      	 an-1-13-5   	 an-1        	          22	           44	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 13. ekapuggalavaggo      	 1. 13. 5-13.
1. 13. 14-25     	 an-1-13-6   	 an-1        	          22	           44	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 13. ekapuggalavaggo      	 1. 13. 14-25.
1. 13. 26        	 an-1-13-7   	 an-1        	          22	           46	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 13. ekapuggalavaggo      	 1. 13. 26.
1. 14. 1. 1-10   	 an-1-14-1   	 an-1        	          22	           46	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo terasamo           	 1. 14. 1. 1-10.
1. 14. 2. 1-11   	 an-1-14-1   	 an-1        	          22	           46	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo paṭhamo            	 1. 14. 2. 1-11.
1. 14. 3. 1-10   	 an-1-14-1   	 an-1        	          22	           48	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo dutiyo             	 1. 14. 3. 1-10.
1. 14. 4. 1-16   	 an-1-14-1   	 an-1        	          22	           48	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo tatiyo             	 1. 14. 4. 1-16.
1. 14. 5. 1-13   	 an-1-14-1   	 an-1        	          22	           50	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo catuttho           	 1. 14. 5. 1-13.
1. 14. 6. 1-10   	 an-1-14-1   	 an-1        	          22	           50	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo pañcamo            	 1. 14. 6. 1-10.
1. 14. 7. 1-10   	 an-1-14-1   	 an-1        	          22	           52	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo chaṭṭho            	 1. 14. 7. 1-10.
1. 15. 1         	 an-1-15-1   	 an-1        	          22	           54	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo sattamo            	 1. 15. 1.
1. 15. 2         	 an-1-15-2   	 an-1        	          22	           54	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo sattamo            	 1. 15. 2.
1. 15. 3         	 an-1-15-3   	 an-1        	          22	           54	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo sattamo            	 1. 15. 3.
1. 15. 4         	 an-1-15-4   	 an-1        	          22	           54	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo sattamo            	 1. 15. 4.
1. 15. 5         	 an-1-15-5   	 an-1        	          22	           54	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo sattamo            	 1. 15. 5.
1. 15. 6         	 an-1-15-6   	 an-1        	          22	           54	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo sattamo            	 1. 15. 6.
1. 15. 7         	 an-1-15-7   	 an-1        	          22	           56	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo sattamo            	 1. 15. 7.
1. 15. 8         	 an-1-15-8   	 an-1        	          22	           56	               0	 suttantapiṭake	 aṅguttaranikāyo	                  	         	                                  	 vaggo sattamo            	 1. 15. 8.
