bjt_sutta_code	 bjt_web_code	 bjt_filename	 bjt_book_id	 bjt_page_num	 bjt_page_offset	 bjt_piṭaka    	 bjt_nikāya    	 bjt_major_section	 bjt_book            	 bjt_minor_section	 bjt_vagga           	 bjt_sutta
mn 3. 2. 4.   	 mn-3-2-4    	 mn-3-2      	          15	          166	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 2. anupadavaggo     	 4. sevitabbāsevitabba suttaṃ
mn 3. 2. 5.   	 mn-3-2-5    	 mn-3-2      	          15	          194	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 2. anupadavaggo     	 5. bahudhātuka suttaṃ
mn 3. 2. 6.   	 mn-3-2-6    	 mn-3-2      	          15	          206	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 2. anupadavaggo     	 6. isigili suttaṃ
mn 3. 2. 7.   	 mn-3-2-7    	 mn-3-2      	          15	          212	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 2. anupadavaggo     	 7. mahācattārīsaka suttaṃ
mn 3. 2. 8.   	 mn-3-2-8    	 mn-3-2      	          15	          224	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 2. anupadavaggo     	 8. ānāpānasati suttaṃ
mn 3. 2. 9.   	 mn-3-2-9    	 mn-3-2      	          15	          238	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 2. anupadavaggo     	 9. kāyagatāsati suttaṃ
mn 3. 2. 10.  	 mn-3-2-10   	 mn-3-2      	          15	          256	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 2. anupadavaggo     	 10. saṅkhāruppatti suttaṃ
mn 3. 3. 1.   	 mn-3-3-1    	 mn-3-3      	          15	          264	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 1. cūḷasuññata suttaṃ
mn 3. 3. 2.   	 mn-3-3-2    	 mn-3-3      	          15	          272	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 2. mahāsuññata suttaṃ
mn 3. 3. 3.   	 mn-3-3-3    	 mn-3-3      	          15	          286	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 3. acchariyabbhuta suttaṃ
mn 3. 3. 4.   	 mn-3-3-4    	 mn-3-3      	          15	          296	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 4. bakkula suttaṃ
mn 3. 3. 5.   	 mn-3-3-5    	 mn-3-3      	          15	          304	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 5. dantabhūmi suttaṃ
mn 3. 3. 6.   	 mn-3-3-6    	 mn-3-3      	          15	          320	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 6. bhūmija suttaṃ
mn 3. 3. 7.   	 mn-3-3-7    	 mn-3-3      	          15	          332	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 7. anuruddha suttaṃ
mn 3. 3. 8.   	 mn-3-3-8    	 mn-3-3      	          15	          344	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 8. upakkilesa suttaṃ
mn 3. 3. 9.   	 mn-3-3-9    	 mn-3-3      	          15	          360	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 9. bālapaṇḍita suttaṃ
mn 3. 3. 10.  	 mn-3-3-10   	 mn-3-3      	          15	          384	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 3. suññatavaggo     	 10. devadūta suttaṃ
mn 3. 4. 1.   	 mn-3-4-1    	 mn-3-4      	          15	          398	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 1. bhaddekaratta suttaṃ
mn 3. 4. 2.   	 mn-3-4-2    	 mn-3-4      	          15	          404	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 2. ānanda bhaddekaratta suttaṃ
mn 3. 4. 3.   	 mn-3-4-3    	 mn-3-4      	          15	          410	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 3. mahākaccāna bhaddekaratta suttaṃ
mn 3. 4. 4.   	 mn-3-4-4    	 mn-3-4      	          15	          424	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 4. lomasakaṅgiya bhaddekaratta suttaṃ
mn 3. 4. 5.   	 mn-3-4-5    	 mn-3-4      	          15	          432	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 5. cūḷakammavibhaṅga suttaṃ
mn 3. 4. 6.   	 mn-3-4-6    	 mn-3-4      	          15	          444	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 6. mahākammavibhaṅga suttaṃ
mn 3. 4. 7.   	 mn-3-4-7    	 mn-3-4      	          15	          458	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 7. saḷāyatanavibhaṅga suttaṃ
mn 3. 4. 8.   	 mn-3-4-8    	 mn-3-4      	          15	          470	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 8. uddesavibhaṅga suttaṃ
mn 3. 4. 9.   	 mn-3-4-9    	 mn-3-4      	          15	          484	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 9. araṇavibhaṅga suttaṃ
mn 3. 4. 10.  	 mn-3-4-10   	 mn-3-4      	          15	          496	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 10. dhātuvibhaṅga suttaṃ
mn 3. 4. 11.  	 mn-3-4-11   	 mn-3-4      	          15	          512	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 11. saccavibhaṅga suttaṃ
mn 3. 4. 12.  	 mn-3-4-12   	 mn-3-4      	          15	          520	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 4. vibhaṅgavaggo    	 12. dakkhiṇāvibhaṅga suttaṃ
mn 3. 5. 1.   	 mn-3-5-1    	 mn-3-5      	          15	          528	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 1. anāthapiṇḍikovādasuttaṃ
mn 3. 5. 2.   	 mn-3-5-2    	 mn-3-5      	          15	          538	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 2. channovāda suttaṃ
mn 3. 5. 3.   	 mn-3-5-3    	 mn-3-5      	          15	          546	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 3. puṇṇovāda suttaṃ
mn 3. 5. 4.   	 mn-3-5-4    	 mn-3-5      	          15	          552	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 4. nandakovāda suttaṃ
mn 3. 5. 5.   	 mn-3-5-5    	 mn-3-5      	          15	          574	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 5. cūḷarāhulovāda suttaṃ
mn 3. 5. 6.   	 mn-3-5-6    	 mn-3-5      	          15	          582	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 6. cha chakka suttaṃ
mn 3. 5. 7.   	 mn-3-5-7    	 mn-3-5      	          15	          594	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 7. mahāsaḷāyatanika suttaṃ
mn 3. 5. 8.   	 mn-3-5-8    	 mn-3-5      	          15	          602	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 8. nagaravindeyya suttaṃ
mn 3. 5. 9.   	 mn-3-5-9    	 mn-3-5      	          15	          608	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 9. piṇḍapātapārisuddhi suttaṃ
mn 3. 5. 10.  	 mn-3-5-10   	 mn-3-5      	          15	          616	               0	 suttantapiṭake	 majjhimanikāyo	                  	 3. uparipaṇṇāsako   	                  	 5. saḷāyatanavaggo  	 10. indriyabhāvanā suttaṃ
